349,0
351,0
352,1
353,0
354,0
355,0
356,0
359,0
361,1
362,1
363,1
364,0
365,0
369,0
370,0
371,1
372,1
373,0
374,0
375,1
377,1
378,0
379,0
381,0
382,0
383,0
384,0
385,1
386,0
387,1
389,1
390,0
391,1
392,1
393,1
394,0
395,0
397,0
399,1
400,0
401,0
402,0
404,0
405,0
406,0
407,0
408,0
409,0
411,0
413,0
414,1
415,0
416,1
417,1
418,0
419,1
421,1
422,1
423,0
424,0
425,1
426,1
427,0
428,0
429,1
430,1
431,0
432,0
433,0
435,1
436,0
437,1
438,0
439,1
441,0
442,1
443,1
444,0
445,0
446,0
447,0
448,0
449,1
451,0
452,0
454,0
455,0
456,0
457,0
458,0
459,0
460,0
461,0
462,1
463,0
467,0
468,0
469,1
470,0
471,0
472,0
474,0
475,1
477,0
480,0
481,0
482,0
483,0
484,0
485,0
486,0
487,1
488,1
489,1
490,0
491,0
492,0
494,1
495,0
496,1
498,0
499,0
500,1
501,0
502,0
506,0
508,0
509,0
510,0
511,0
512,0
514,0
515,0
516,0
517,0
518,0
520,1
523,0
524,0
525,0
526,0
527,0
528,0
529,0
530,0
531,0
532,1
533,1
534,0
535,1
536,0
537,0
538,0
539,1
540,0
541,0
542,1
543,1
544,0
546,0
547,0
548,1
550,0
552,1
553,0
554,0
555,0
558,1
561,1
562,0
563,0
564,0
565,0
567,0
568,1
570,0
571,0
572,1
574,1
575,0
576,1
577,0
580,0
581,0
583,0
584,1
585,0
586,1
587,0
588,1
589,0
590,0
591,1
592,1
593,0
594,0
595,0
597,0
600,0
601,0
603,0
604,0
606,1
607,0
608,1
609,0
610,0
611,0
612,0
613,0
614,0
615,1
616,0
618,0
620,0
621,0
622,1
623,1
624,0
625,0
626,0
627,0
628,0
629,0
631,0
632,0
633,1
635,0
636,1
637,0
638,0
639,0
640,0
641,0
642,0
644,0
646,0
648,1
650,0
651,0
652,1
653,0
654,0
655,0
659,0
660,0
661,1
662,0
663,0
664,0
665,0
666,0
668,0
669,0
670,0
671,1
672,1
673,0
674,0
675,0
676,0
677,0
678,0
679,0
680,0
681,0
682,1
683,0
684,0
685,1
686,1
687,0
688,1
689,0
690,1
691,0
694,1
695,0
696,1
697,1
701,0
702,0
703,0
705,0
706,1
710,0
711,0
712,0
715,0
717,1
719,0
720,1
721,0
723,0
724,0
725,0
726,0
727,1
728,0
730,1
732,0
734,0
735,0
736,0
737,1
738,0
739,0
740,0
741,0
742,0
743,0
744,1
745,0
749,0
750,0
751,0
752,0
754,0
755,0
756,0
758,1
759,0
760,0
761,0
762,1
764,1
765,0
766,0
768,1
769,0
770,0
771,0
772,0
773,0
775,1
777,0
778,1
779,0
780,0
781,0
782,0
783,0
784,0
785,1
786,0
787,0
789,0
790,0
791,0
792,1
793,0
795,0
796,0
797,1
798,0
800,0
801,0
802,0
804,0
805,0
808,0
809,0
810,0
812,0
813,0
814,0
815,0
817,0
820,0
821,0
822,1
823,0
824,1
825,0
826,0
827,0
828,0
829,0
830,0
832,0
833,1
834,0
836,1
838,1
839,0
840,1
842,1
843,0
844,0
845,0
847,0
848,0
849,0
850,0
851,0
852,0
853,1
854,1
855,0
857,0
858,0
859,0
860,0
864,0
866,0
867,0
868,1
869,0
870,0
872,0
873,1
874,0
875,0
876,1
877,0
878,0
882,0
883,0
884,0
886,0
888,0
889,0
890,0
891,0
893,0
894,0
895,0
896,0
897,0
899,0
901,0
902,1
903,0
905,0
907,0
908,0
909,0
911,0
914,0
915,0
916,0
917,0
918,1
920,0
921,0
922,0
923,0
926,1
927,1
928,1
929,0
931,0
932,0
933,1
934,0
935,0
936,0
937,0
938,0
939,0
942,1
943,1
944,0
945,0
947,0
948,0
950,1
952,0
953,1
954,0
955,0
956,0
957,0
958,0
959,1
960,0
961,0
963,1
964,0
965,0
968,0
969,0
970,0
972,0
973,0
974,0
975,1
976,0
977,1
978,0
979,0
980,0
985,0
986,0
987,1
988,0
991,1
993,0
994,1
997,0
999,0
1000,0
1002,0
1003,1
1004,1
1005,0
1006,0
1009,1
1010,1
1011,0
1012,0
1013,1
1014,0
1015,1
1017,0
1018,0
1019,0
1020,0
1021,0
1023,0
1024,0
1025,1
1026,1
1028,0
1029,0
1030,1
1031,1
1034,0
1035,0
1036,0
1037,0
1038,0
1039,0
1040,1
1042,0
1043,0
1044,0
1045,1
1046,0
1047,0
1048,0
1049,0
1050,0
1051,0
1052,1
1053,1
1054,0
1055,0
1056,1
1057,0
1058,0
1059,0
1060,0
1061,0
1062,0
1063,0
1064,0
1066,0
1067,0
1068,1
1069,0
1070,0
1071,0
1072,1
1073,0
1076,0
1077,0
1078,0
1079,0
1080,0
1082,0
1083,0
1084,0
1085,0
1086,0
1087,1
1088,0
1089,0
1090,1
1091,0
1092,1
1093,0
1095,0
1096,1
1097,0
1098,0
1100,0
1101,0
1102,1
1103,0
1104,0
1106,0
1107,0
1108,0
1109,0
1110,0
1111,0
1112,0
1113,0
1114,0
1115,0
1116,0
1117,0
1118,1
1119,1
1120,0
1121,0
1122,0
1124,1
1125,0
1126,0
1127,1
1128,0
1129,0
1130,0
1131,0
1132,0
1133,0
1134,1
1136,0
1137,1
1138,1
1139,0
1140,0
1141,1
1143,0
1144,0
1145,1
1146,0
1147,0
1148,0
1149,0
1150,0
1151,0
1152,0
1153,0
1154,0
1156,0
1157,1
1158,0
1159,0
1160,0
1161,0
1162,1
1163,1
1164,0
1165,0
1166,0
1167,1
1168,0
1170,0
1171,0
1172,0
1173,0
1174,0
1175,1
1177,0
1179,0
1181,0
1182,0
1183,1
1186,0
1187,0
1188,0
1189,0
1190,0
1191,0
1192,1
1194,0
1195,0
1197,1
1198,1
1200,1
1201,0
1202,1
1204,1
1206,1
1209,0
1210,0
1211,1
1214,1
1215,1
1216,1
1217,0
1218,0
1219,0
1220,0
1221,0
1224,0
1225,1
1228,0
1232,0
1233,0
1234,0
1235,0
1236,0
1237,0
1238,0
1239,1
1240,0
1242,0
1245,0
1247,0
1250,1
1251,0
1253,1
1254,0
1255,0
1256,0
1257,1
1258,0
1259,0
1260,0
1262,1
1263,0
1264,0
1265,0
1266,0
1267,0
1268,0
1269,0
1270,1
1271,0
1272,0
1273,0
1274,0
1276,0
1277,0
1278,0
1279,0
1280,0
1282,0
1283,1
1284,0
1286,0
1287,0
1289,0
1292,0
1293,0
1294,1
1295,0
1296,0
1297,1
1298,0
1299,0
1300,1
1301,0
1302,0
1303,1
1306,0
1307,0
1308,0
1309,0
1310,1
1311,0
1312,0
1313,1
1314,1
1315,0
1316,0
1317,1
1318,1
1319,1
1320,0
1321,0
1322,1
1324,0
1325,1
1326,0
1327,0
1328,0
1329,0
1330,1
1331,1
1332,0
1333,0
1334,0
1335,1
1336,0
1337,0
1338,0
1339,0
1340,0
1341,1
1343,0
1344,0
1345,1
1346,0
1347,1
1349,1
1350,0
1351,1
1352,1
1354,0
1355,1
1356,1
1357,1
1358,1
1359,1
1360,0
1361,0
1362,0
1364,0
1365,0
1366,0
1367,0
1368,0
1369,1
1370,0
1373,0
1374,0
1375,1
1376,0
1377,0
1379,1
1380,0
1383,1
1384,0
1385,0
1386,0
1387,0
1388,1
1389,1
1390,0
1391,0
1392,1
1395,0
1396,1
1397,0
1399,0
1400,0
1401,0
1402,1
1403,0
1406,1
1407,0
1408,0
1409,0
1410,0
1411,0
1412,0
1413,0
1414,0
1415,1
1416,0
1417,0
1418,0
1420,1
1422,0
1423,0
1424,0
1425,0
1427,0
1428,1
1429,0
1430,1
1432,0
1433,0
1434,1
1436,0
1439,0
1440,0
1441,1
1443,0
1444,0
1445,0
1446,0
1447,0
1448,0
1449,0
1450,0
1451,0
1452,0
1453,0
1454,1
1455,0
1456,0
1457,0
1458,0
1459,0
1460,0
1461,0
1462,1
1463,0
1465,0
1466,0
1467,1
1468,0
1469,0
1470,1
1472,0
1474,0
1475,0
1477,0
1480,0
1481,0
1482,0
1483,1
1484,1
1485,0
1486,1
1488,1
1489,0
1490,0
1491,1
1493,0
1494,0
1495,1
1498,0
1499,1
1500,1
1501,0
1502,0
1503,0
1504,0
1505,1
1506,1
1507,0
1508,0
1509,1
1510,0
1511,0
1512,0
1513,1
1514,0
1516,0
1517,0
1518,1
1520,0
1521,0
1523,0
1524,0
1525,0
1527,1
1528,0
1529,1
1530,1
1531,0
1532,0
1533,1
1534,0
1535,1
1536,0
1539,1
1541,0
1542,0
1544,0
1545,1
1546,0
1547,0
1550,1
1551,0
1552,0
1553,0
1554,1
1555,0
1557,1
1558,0
1559,0
1560,0
1561,0
1562,1
1563,1
1565,0
1566,0
1567,0
1568,0
1569,0
1571,0
1572,0
1573,0
1574,0
1575,0
1576,0
1578,0
1579,0
1580,0
1581,0
1582,0
1583,0
1584,0
1586,1
1587,0
1588,0
1589,1
1591,0
1593,1
1595,0
1597,0
1599,1
1600,0
1601,1
1602,1
1604,0
1605,0
1606,0
1608,0
1609,1
1610,0
1611,0
1613,0
1614,0
1615,1
1616,0
1617,1
1618,1
1619,0
1620,1
1621,0
1622,0
1623,0
1624,0
1625,0
1626,0
1628,0
1631,0
1632,0
1633,0
1634,0
1635,1
1636,0
1637,1
1638,0
1639,0
1642,0
1643,0
1644,0
1645,0
1647,0
1648,1
1649,0
1650,1
1651,0
1652,1
1653,1
1654,0
1655,1
1656,0
1657,1
1658,0
1659,0
1660,0
1661,0
1663,0
1664,0
1665,1
1666,0
1667,0
1669,0
1670,1
1674,1
1675,0
1676,0
1677,1
1678,0
1679,1
1680,0
1681,0
1682,0
1683,0
1684,1
1685,1
1687,0
1689,0
1690,1
1691,1
1692,0
1693,1
1694,0
1695,0
1697,1
1698,1
1699,1
1700,0
1702,0
1703,1
1704,1
1705,0
1706,0
1709,0
1710,0
1711,0
1712,0
1714,1
1716,0
1718,0
1719,0
1720,1
1722,0
1723,0
1726,0
1727,0
1728,0
1729,0
1732,1
1733,0
1735,0
1736,1
1737,0
1738,0
1739,1
1741,0
1742,0
1743,0
1744,1
1745,0
1746,0
1747,1
1751,0
1752,0
1753,0
1754,0
1755,0
1756,0
1757,0
1758,1
1759,0
1760,1
1761,0
1762,0
1764,1
1765,1
1766,1
1767,0
1769,0
1770,0
1771,1
1772,0
1774,0
1775,1
1776,0
1779,0
1781,1
1783,1
1785,0
1788,0
1789,0
1790,0
1791,0
1793,1
1794,0
1795,1
1796,0
1797,0
1798,0
1799,0
1802,0
1805,0
1806,1
1808,0
1809,0
1810,0
1811,0
1812,0
1813,0
1814,1
1815,0
1816,0
1817,0
1819,0
1820,0
1823,1
1824,1
1825,0
1826,1
1827,1
1829,0
1830,0
1831,0
1832,0
1834,0
1835,1
1836,0
1837,1
1838,1
1839,1
1840,0
1841,0
1842,0
1843,1
1845,0
1846,0
1848,0
1849,0
1851,0
1852,0
1853,0
1855,0
1856,0
1857,0
1859,1
1860,0
1861,0
1862,0
1863,1
1865,0
1866,0
1868,0
1869,0
1870,0
1871,1
1872,0
1873,0
1874,0
1875,0
1877,0
1878,0
1879,0
1882,0
1883,0
1884,0
1885,0
1886,0
1887,0
1888,0
1889,1
1890,0
1892,0
1893,1
1896,1
1897,1
1898,0
1899,0
1900,0
1902,0
1903,0
1904,0
1906,0
1907,0
1908,0
1909,0
1910,0
1911,1
1913,0
1914,1
1915,1
1916,1
1917,1
1919,0
1920,0
1922,0
1925,0
1926,0
1927,0
1928,0
1929,1
1930,1
1932,0
1933,0
1934,0
1935,1
1936,1
1937,0
1938,1
1939,0
1940,0
1942,0
1943,0
1944,0
1945,0
1946,0
1947,1
1948,1
1949,0
1952,1
1953,0
1955,0
1956,1
1957,0
1958,0
1959,0
1960,0
1962,0
1963,1
1964,1
1965,0
1967,1
1968,0
1969,0
1970,0
1971,0
1972,0
1973,0
1974,0
1975,1
1976,1
1977,0
1978,0
1980,0
1981,0
1983,1
1984,0
1985,0
1986,1
1988,0
1989,0
1990,1
1991,1
1992,1
1993,1
1994,0
1995,0
1996,1
1998,0
1999,0
2000,0
2001,0
2002,0
2003,1
2005,0
2006,1
2007,0
2008,0
2009,1
2010,0
2012,0
2013,0
2014,0
2016,0
2017,0
2018,0
2019,1
2020,0
2021,0
2022,0
2023,0
2024,0
2026,0
2027,1
2028,0
2029,1
2030,0
2031,0
2032,0
2037,0
2038,1
2039,0
2040,0
2041,1
2042,1
2043,1
2044,0
2045,1
2046,0
2047,1
2048,0
2049,0
2050,0
2051,0
2052,0
2054,0
2055,1
2056,0
2057,0
2058,0
2061,0
2062,1
2063,1
2064,1
2065,0
2066,1
2067,0
2068,0
2069,0
2070,0
2071,0
2072,0
2074,1
2075,0
2076,1
2077,0
2078,0
2079,0
2080,0
2081,0
2082,0
2083,1
2085,1
2086,0
2087,0
2088,1
2090,0
2091,0
2093,0
2094,1
2095,0
2096,0
2097,0
2098,0
2099,0
2100,0
2101,0
2102,1
2103,1
2104,0
2105,0
2106,1
2107,1
2108,1
2110,0
2111,1
2112,0
2113,1
2114,1
2115,0
2116,0
2117,0
2118,1
2119,0
2120,1
2121,1
2122,0
2123,0
2124,0
2125,0
2126,1
2127,0
2128,1
2130,1
2131,1
2132,0
2133,1
2136,0
2137,1
2138,0
2139,0
2140,0
2141,0
2142,0
2143,0
2144,0
2145,1
2146,0
2147,1
2151,0
2152,0
2153,0
2154,1
2155,0
2156,1
2157,0
2158,1
2159,0
2160,0
2161,0
2162,1
2163,0
2164,1
2167,1
2169,0
2173,0
2174,0
2175,0
2177,0
2178,0
2179,0
2180,0
2181,0
2183,1
2184,0
2185,0
2186,1
2187,0
2188,0
2190,0
2192,0
2193,0
2194,0
2195,0
2196,0
2198,0
2199,0
2200,0
2201,0
2205,0
2207,0
2208,0
2209,1
2210,0
2211,0
2212,0
2213,0
2214,0
2215,0
2216,1
2217,0
2220,0
2222,1
2223,0
2224,1
2225,0
2227,0
2229,1
2230,0
2231,0
2233,0
2234,1
2235,0
2237,1
2238,0
2239,0
2240,0
2242,1
2243,0
2244,0
2246,1
2247,0
2248,0
2249,0
2250,0
2252,0
2253,0
2254,0
2257,1
2258,0
2260,1
2261,0
2262,0
2265,0
2266,0
2268,0
2269,0
2270,0
2271,0
2272,0
2274,0
2275,0
2276,1
2278,0
2279,1
2280,0
2281,1
2282,1
2283,0
2284,0
2285,0
2286,1
2288,0
2290,1
2292,0
2293,0
2294,1
2295,0
2297,0
2298,0
2300,0
2301,0
2302,0
2303,1
2304,1
2305,1
2307,0
2308,0
2309,1
2310,0
2311,1
2312,1
2313,0
2315,0
2316,1
2319,0
2320,0
2322,0
2323,0
2325,0
2326,0
2327,0
2328,0
2329,0
2330,0
2331,0
2332,0
2333,0
2334,1
2335,1
2336,0
2337,0
2338,0
2339,0
2341,0
2342,0
2344,0
2345,0
2346,0
2347,0
2348,1
2350,0
2351,0
2354,1
2355,1
2356,0
2357,0
2358,0
2359,0
2360,0
2361,0
2362,0
2363,1
2364,0
2366,0
2367,0
2368,1
2369,0
2371,1
2372,1
2373,0
2374,0
2375,0
2376,0
2377,1
2379,1
2380,0
2381,0
2382,0
2383,0
2384,0
2385,1
2386,0
2387,0
2388,0
2389,0
2391,0
2392,0
2393,1
2394,1
2395,1
2396,0
2397,0
2398,1
2400,1
2401,0
2405,1
2406,0
2407,0
2408,1
2409,0
2410,0
2411,1
2412,0
2413,0
2415,0
2416,0
2417,1
2418,1
2419,0
2420,0
2421,0
2423,0
2425,0
2426,0
2427,0
2428,0
2429,0
2431,1
2432,0
2433,0
2434,0
2436,0
2437,0
2438,0
2440,0
2441,1
2443,0
2444,1
2446,0
2447,0
2448,0
2450,0
2452,0
2453,1
2454,0
2455,0
2456,1
2457,0
2458,0
2459,0
2460,0
2462,0
2463,0
2466,0
2467,0
2468,0
2469,0
2470,0
2471,0
2473,0
2474,0
2475,0
2477,1
2478,1
2479,0
2480,1
2481,0
2483,0
2484,0
2485,0
2486,0
2488,0
2489,0
2490,0
2491,0
2492,1
2493,0
2494,0
2495,1
2496,0
2497,0
2499,1
2500,1
2502,0
2503,0
2505,0
2506,0
2507,0
2508,0
2509,1
2510,0
2512,0
2513,0
2514,1
2515,1
2516,0
2517,0
2519,0
2520,1
2522,0
2523,0
2524,0
2525,0
2526,0
2527,0
2528,0
2529,0
2531,0
2532,0
2533,1
2534,0
2535,0
2536,0
2537,0
2538,0
2539,0
2540,1
2541,1
2542,0
2544,1
2546,0
2547,1
2548,0
2549,0
2550,0
2551,0
2552,0
2553,0
2554,1
2555,1
2556,0
2557,1
2558,0
2559,1
2560,0
2562,0
2563,0
2564,0
2565,0
2567,0
2568,0
2569,0
2570,0
2571,0
2573,0
2574,1
2575,0
2576,0
2579,0
2583,0
2585,0
2586,0
2587,0
2588,0
2589,0
2591,0
2592,0
2593,1
2594,0
2595,1
2596,0
2597,0
2599,0
2600,0
2601,0
2603,1
2604,0
2606,1
2607,1
2608,1
2609,0
2610,0
2611,1
2612,0
2613,0
2614,0
2615,0
2617,0
2620,1
2621,1
2622,0
2623,0
2625,1
2626,0
2627,0
2628,0
2629,0
2630,1
2631,1
2633,0
2634,0
2635,0
2636,0
2637,0
2638,0
2639,0
2641,1
2642,0
2643,1
2644,0
2645,1
2647,0
2648,1
2649,0
2650,0
2652,0
2653,0
2654,0
2655,0
2656,0
2657,0
2658,0
2659,0
2662,0
2663,0
2664,1
2665,0
2666,1
2667,0
2669,0
2671,1
2672,0
2673,0
2674,0
2675,0
2676,0
2677,0
2678,0
2679,0
2682,1
2683,0
2684,0
2685,0
2686,1
2687,1
2688,1
2690,1
2691,0
2692,0
2693,0
2697,0
2698,0
2699,1
2700,0
2701,0
2703,1
2705,1
2706,0
2707,0
2710,0
2711,0
2712,0
2713,0
2715,0
2717,0
2718,0
2719,0
2720,0
2721,0
2722,1
2724,0
2726,0
2727,0
2728,1
2729,0
2730,1
2731,1
2732,0
2733,0
2734,0
2735,0
2736,0
2737,0
2739,0
2740,0
2741,1
2742,0
2743,1
2744,0
2745,0
2746,0
2747,0
2748,0
2749,0
2751,0
2752,1
2753,0
2754,1
2755,0
2757,1
2759,1
2760,1
2761,0
2762,1
2763,0
2764,0
2765,1
2768,0
2769,0
2770,0
2772,0
2773,0
2774,0
2777,0
2778,0
2784,0
2785,0
2786,0
2787,1
2788,1
2789,0
2790,1
2791,0
2792,0
2793,0
2794,0
2795,1
2797,0
2799,0
2801,0
2802,0
2804,0
2805,0
2807,0
2808,1
2809,0
2810,0
2811,0
2812,0
2814,0
2815,0
2816,0
2817,1
2819,0
2820,0
2822,0
2823,1
2824,0
2826,0
2827,0
2828,0
2831,0
2832,0
2834,0
2835,0
2836,0
2837,0
2838,0
2840,0
2841,0
2842,1
2844,1
2845,0
2849,1
2850,1
2851,0
2852,0
2853,0
2854,0
2855,0
2857,1
2858,0
2859,1
2860,0
2861,1
2862,0
2864,1
2865,0
2866,0
2868,0
2870,0
2871,0
2872,1
2876,0
2877,0
2878,0
2879,0
2881,0
2882,0
2883,1
2884,0
2885,0
2891,0
2893,0
2894,0
2895,1
2896,0
2897,0
2898,0
2899,0
2900,0
2903,0
2904,0
2906,1
2907,1
2908,0
2909,0
2910,1
2911,0
2912,1
2913,0
2914,0
2915,1
2916,0
2918,1
2919,0
2920,0
2921,0
2923,0
2925,0
2926,0
2927,1
2928,0
2929,0
2932,1
2933,0
2934,1
2935,0
2936,0
2937,1
2938,0
2939,0
2940,1
2941,0
2942,1
2943,0
2944,0
2945,0
2947,1
2948,0
2949,1
2950,1
2951,1
2952,0
2953,0
2954,0
2956,0
2957,0
2958,1
2959,0
2960,0
2961,0
2963,1
2966,0
2968,0
2969,1
2971,0
2972,0
2975,0
2979,1
2980,0
2981,0
2982,0
2983,0
2984,0
2985,0
2987,1
2990,1
2991,0
2992,0
2993,0
2994,0
2996,1
2997,1
2998,0
2999,1
3000,0
3001,1
3002,0
3003,1
3004,0
3006,0
3007,0
3008,0
3009,1
3010,1
3012,0
3014,1
3015,0
3016,0
3017,0
3018,1
3020,0
3023,0
3024,0
3025,1
3026,0
3027,0
3028,0
3030,0
3031,0
3032,0
3033,1
3034,0
3035,0
3036,0
3038,0
3039,1
3040,0
3041,0
3044,0
3045,0
3046,0
3047,1
3048,0
3051,0
3052,0
3054,0
3055,0
3056,0
3057,0
3059,1
3060,0
3061,0
3064,1
3066,1
3067,0
3068,0
3069,0
3070,0
3071,0
3072,0
3073,1
3074,0
3075,1
3076,0
3077,0
3078,1
3079,1
3081,0
3082,1
3083,0
3084,0
3085,0
3086,1
3087,0
3089,1
3090,0
3091,0
3092,0
3094,0
3095,0
3097,1
3098,0
3099,0
3100,0
3102,0
3104,1
3105,0
3106,0
3108,1
3110,0
3112,0
3114,1
3115,0
3117,0
3118,1
3119,0
3120,0
3121,0
3122,0
3123,0
3124,0
3125,1
3126,0
3127,0
3128,0
3129,0
3130,0
3131,0
3133,1
3134,0
3135,0
3136,0
3137,1
3138,0
3139,0
3140,1
3142,1
3143,1
3144,0
3145,1
3146,0
3147,0
3148,0
3149,1
3150,0
3151,0
3152,0
3155,0
3156,0
3157,0
3158,1
3159,0
3161,0
3162,0
3163,1
3164,0
3165,0
3166,1
3168,0
3169,0
3171,0
3172,0
3175,1
3176,0
3178,0
3180,1
3181,1
3182,0
3183,1
3185,0
3186,0
3187,0
3188,0
3189,1
3191,0
3192,1
3194,1
3195,1
3196,0
3197,1
3198,0
3200,0
3204,1
3205,0
3207,0
3208,0
3211,0
3212,1
3213,0
3214,0
3215,0
3216,0
3218,0
3219,0
3221,0
3222,0
3223,0
3224,0
3225,0
3226,0
3227,0
3229,1
3230,1
3231,1
3233,0
3234,0
3235,1
3236,0
3237,0
3238,1
3240,1
3241,0
3242,0
3244,1
3247,0
3248,0
3249,0
3250,1
3252,0
3254,0
3255,0
3256,1
3258,1
3259,0
3262,0
3264,1
3265,0
3266,1
3267,0
3268,0
3269,0
3270,0
3271,0
3272,0
3273,0
3274,0
3275,0
3276,0
3277,1
3279,0
3280,1
3282,0
3284,0
3285,0
3286,0
3287,0
3288,0
3289,0
3291,0
3292,0
3293,0
3294,1
3295,0
3296,0
3298,0
3299,1
3300,0
3301,0
3302,0
3303,0
3306,1
3309,0
3310,0
3311,0
3312,1
3315,0
3316,1
3318,1
3319,0
3320,1
3321,1
3322,0
3323,1
3324,0
3325,1
3326,1
3327,0
3328,0
3329,0
3330,0
3331,0
3332,1
3333,0
3334,0
3335,0
3336,0
3337,1
3338,0
3339,1
3340,1
3341,0
3342,0
3343,0
3344,1
3345,1
3346,0
3347,0
3349,0
3351,0
3352,0
3353,0
3354,0
3355,1
3356,1
3357,0
3358,1
3360,1
3361,1
3362,0
3363,1
3364,1
3365,1
3366,1
3368,0
3369,0
3370,1
3371,0
3372,0
3373,1
3374,1
3375,1
3377,0
3379,0
3380,0
3381,0
3382,1
3383,0
3385,1
3389,0
3392,0
3393,0
3394,0
3395,0
3397,0
3399,0
3400,0
3401,1
3402,1
3403,0
3405,1
3408,1
3409,0
3410,0
3411,0
3412,1
3413,0
3415,0
3416,0
3417,0
3418,1
3420,0
3421,0
3422,0
3424,0
3425,1
3426,1
3428,0
3429,0
3430,0
3431,0
3433,0
3435,1
3436,1
3437,1
3439,0
3440,0
3441,0
3444,0
3445,0
3446,1
3447,0
3449,0
3450,0
3451,0
3452,0
3453,0
3454,0
3455,0
3457,0
3458,0
3459,0
3460,0
3461,1
3462,0
3463,0
3465,0
3466,0
3467,0
3468,0
3469,0
3471,0
3472,1
3473,1
3474,0
3476,0
3478,0
3479,0
3480,1
3481,0
3482,0
3483,0
3484,1
3485,1
3486,0
3487,1
3488,0
3489,1
3491,0
3492,0
3494,1
3495,1
3496,0
3497,0
3498,1
3499,1
3500,1
3501,0
3503,0
3504,1
3505,0
3506,1
3507,0
3509,1
3510,0
3511,0
3512,0
3513,1
3514,0
3515,0
3518,0
3519,0
3520,1
3521,0
3522,0
3523,0
3524,0
3526,1
3527,0
3528,0
3529,0
3530,0
3531,1
3533,0
3534,1
3537,0
3538,0
3539,0
3541,0
3542,0
3543,0
3544,0
3545,0
3546,0
3548,0
3549,0
3551,0
3552,0
3553,0
3554,0
3555,0
3556,0
3558,0
3559,0
3560,0
3561,1
3565,0
3566,0
3567,0
3568,1
3569,1
3571,0
3572,0
3574,1
3575,0
3576,0
3578,0
3580,0
3582,1
3583,0
3584,0
3585,1
3586,1
3588,1
3589,1
3590,0
3591,1
3592,1
3593,1
3594,0
3595,0
3596,0
3597,0
3598,0
3599,0
3600,0
3601,0
3603,0
3604,0
3605,1
3606,0
3607,0
3608,1
3610,0
3611,1
3613,1
3614,0
3615,0
3616,0
3617,0
3618,1
3619,1
3620,0
3622,1
3623,0
3624,0
3625,1
3626,0
3627,1
3628,0
3629,1
3630,0
3631,0
3632,1
3633,1
3634,0
3635,0
3636,1
3637,0
3638,0
3639,1
3640,0
3641,1
3643,1
3644,0
3645,0
3646,0
3648,1
3650,0
3651,1
3652,0
3653,1
3655,0
3656,0
3657,0
3658,0
3659,0
3661,0
3662,1
3663,0
3664,0
3666,0
3667,0
3668,0
3670,1
3671,0
3672,0
3674,0
3676,0
3677,0
3679,0
3681,0
3682,0
3683,0
3684,1
3685,0
3687,0
3688,0
3689,0
3690,0
3691,0
3692,0
3694,0
3695,1
3696,0
3697,0
3698,0
3699,1
3700,0
3701,1
3702,0
3703,0
3704,0
3705,0
3706,0
3707,1
3708,1
3709,0
3711,0
3712,0
3714,0
3715,1
3716,0
3717,0
3719,1
3720,0
3721,0
3722,0
3723,1
3724,0
3727,0
3728,0
3729,0
3730,0
3731,0
3732,0
3733,0
3734,0
