INDEX,P_TARGET_FLAG
774,0.577
776,0.447
788,0.428
794,0.3283333333333333
799,0.175
803,0.284
806,0.31333333333333335
807,0.365
811,0.11566666666666667
816,0.23366666666666666
818,0.2793333333333333
819,0.253
831,0.116
835,0.39
837,0.2703333333333333
841,0.68
846,0.31033333333333335
856,0.43666666666666665
861,0.47633333333333333
862,0.47533333333333333
863,0.609
865,0.4156666666666667
871,0.37933333333333336
879,0.2936666666666667
880,0.09233333333333334
881,0.317
885,0.277
887,0.38566666666666666
892,0.069
898,0.04466666666666667
900,0.247
904,0.478
906,0.4723333333333333
910,0.4593333333333333
912,0.353
913,0.241
919,0.13566666666666666
924,0.499
925,0.5666666666666667
930,0.14566666666666667
940,0.14666666666666667
941,0.35833333333333334
946,0.36
949,0.538
951,0.10466666666666667
962,0.139
966,0.09333333333333334
967,0.03833333333333333
971,0.6953333333333334
981,0.17533333333333334
982,0.097
983,0.057666666666666665
984,0.050666666666666665
989,0.277
990,0.538
992,0.418
995,0.12033333333333333
996,0.267
998,0.4713333333333333
1001,0.188
1007,0.08366666666666667
1008,0.19
1016,0.054
1022,0.041666666666666664
1027,0.21466666666666667
1032,0.19766666666666666
1033,0.22766666666666666
1041,0.44266666666666665
1065,0.452
1074,0.37066666666666664
1075,0.18333333333333332
1081,0.22933333333333333
1094,0.073
1099,0.169
1105,0.2853333333333333
1123,0.27166666666666667
1135,0.136
1142,0.21433333333333332
1155,0.026333333333333334
1169,0.03666666666666667
1176,0.04066666666666666
1178,0.37033333333333335
1180,0.12833333333333333
1184,0.13366666666666666
1185,0.4713333333333333
1193,0.29533333333333334
1196,0.10433333333333333
1199,0.3406666666666667
1203,0.23366666666666666
1205,0.18666666666666668
1207,0.04633333333333333
1208,0.49433333333333335
1212,0.5623333333333334
1213,0.519
1222,0.17966666666666667
1223,0.31933333333333336
1226,0.49766666666666665
1227,0.2996666666666667
1229,0.21233333333333335
1230,0.321
1231,0.496
1241,0.103
1243,0.021
1244,0.22866666666666666
1246,0.349
1248,0.361
1249,0.079
1252,0.057
1261,0.24
1275,0.07333333333333333
1281,0.7116666666666667
1285,0.5843333333333334
1288,0.45966666666666667
1290,0.059
1291,0.33
1304,0.6976666666666667
1305,0.22433333333333333
1323,0.11333333333333333
1342,0.5533333333333333
1348,0.36533333333333334
1353,0.4583333333333333
1363,0.16
1371,0.23133333333333334
1372,0.28633333333333333
1378,0.30133333333333334
1381,0.3526666666666667
1382,0.45066666666666666
1393,0.47533333333333333
1394,0.029666666666666668
1398,0.49533333333333335
1404,0.441
1405,0.4816666666666667
1419,0.364
1421,0.21333333333333335
1426,0.264
1431,0.44766666666666666
1435,0.126
1437,0.25366666666666665
1438,0.28833333333333333
1442,0.516
1464,0.029333333333333333
1471,0.415
1473,0.327
1476,0.015
1478,0.30466666666666664
1479,0.4066666666666667
1487,0.37966666666666665
1492,0.6626666666666666
1496,0.10633333333333334
1497,0.386
1515,0.03833333333333333
1519,0.32866666666666666
1522,0.5636666666666666
1526,0.43566666666666665
1537,0.13633333333333333
1538,0.7166666666666667
1540,0.20733333333333334
1543,0.253
1548,0.36533333333333334
1549,0.24033333333333334
1556,0.5203333333333333
1564,0.012
1570,0.282
1577,0.539
1585,0.14866666666666667
1590,0.22666666666666666
1592,0.418
1594,0.282
1596,0.4876666666666667
1598,0.361
1603,0.364
1607,0.30566666666666664
1612,0.046
1627,0.05566666666666667
1629,0.659
1630,0.10933333333333334
1640,0.2763333333333333
1641,0.319
1646,0.221
1662,0.3943333333333333
1668,0.08066666666666666
1671,0.037
1672,0.5273333333333333
1673,0.6686666666666666
1686,0.309
1688,0.665
1696,0.026333333333333334
1701,0.058
1707,0.165
1708,0.105
1713,0.3313333333333333
1715,0.17766666666666667
1717,0.07633333333333334
1721,0.12
1724,0.6866666666666666
1725,0.573
1730,0.2773333333333333
1731,0.5803333333333334
1734,0.436
1740,0.18133333333333335
1748,0.037
1749,0.06566666666666666
1750,0.5443333333333333
1763,0.29
1768,0.06333333333333334
1773,0.45666666666666667
1777,0.058333333333333334
1778,0.43766666666666665
1780,0.15233333333333332
1782,0.2843333333333333
1784,0.029
1786,0.13633333333333333
1787,0.128
1792,0.281
1800,0.5043333333333333
1801,0.18166666666666667
1803,0.234
1804,0.4136666666666667
1807,0.021666666666666667
1818,0.22333333333333333
1821,0.038
1822,0.078
1828,0.072
1833,0.5046666666666667
1844,0.329
1847,0.476
1850,0.075
1854,0.532
1858,0.4593333333333333
1864,0.233
1867,0.17266666666666666
1876,0.5696666666666667
1880,0.24433333333333335
1881,0.13733333333333334
1891,0.26466666666666666
1894,0.16666666666666666
1895,0.030333333333333334
1901,0.44366666666666665
1905,0.024666666666666667
1912,0.44233333333333336
1918,0.342
1921,0.2753333333333333
1923,0.282
1924,0.249
1931,0.07133333333333333
1941,0.024
1950,0.014333333333333333
1951,0.16433333333333333
1954,0.03666666666666667
1961,0.21533333333333332
1966,0.03666666666666667
1979,0.15633333333333332
1982,0.104
1987,0.601
1997,0.17466666666666666
2004,0.013333333333333334
2011,0.5803333333333334
2015,0.563
2025,0.044333333333333336
2033,0.3446666666666667
2034,0.017666666666666667
2035,0.21633333333333332
2036,0.649
2053,0.4796666666666667
2059,0.721
2060,0.06733333333333333
2073,0.2906666666666667
2084,0.36866666666666664
2089,0.06666666666666667
2092,0.23333333333333334
2109,0.3456666666666667
2129,0.4643333333333333
2134,0.34933333333333333
2135,0.03666666666666667
2148,0.024
2149,0.04466666666666667
2150,0.347
2165,0.7326666666666667
2166,0.030333333333333334
2168,0.083
2170,0.251
2171,0.23666666666666666
2172,0.019
2176,0.17833333333333334
2182,0.06933333333333333
2189,0.16666666666666666
2191,0.107
2197,0.08733333333333333
2202,0.14833333333333334
2203,0.15866666666666668
2204,0.42633333333333334
2206,0.758
2218,0.12033333333333333
2219,0.2976666666666667
2221,0.28833333333333333
2226,0.12033333333333333
2228,0.221
2232,0.208
2236,0.22233333333333333
2241,0.7403333333333333
2245,0.014666666666666666
2251,0.42933333333333334
2255,0.02666666666666667
2256,0.004666666666666667
2259,0.029666666666666668
2263,0.4493333333333333
2264,0.098
2267,0.036333333333333336
2273,0.6943333333333334
2277,0.43666666666666665
2287,0.21766666666666667
2289,0.282
2291,0.23466666666666666
2296,0.7623333333333333
2299,0.15066666666666667
2306,0.027
2314,0.177
2317,0.12266666666666666
2318,0.4816666666666667
2321,0.8156666666666667
2324,0.21766666666666667
2340,0.29833333333333334
2343,0.052
2349,0.13433333333333333
2352,0.09666666666666666
2353,0.295
2365,0.6183333333333333
2370,0.603
2378,0.19433333333333333
2390,0.44733333333333336
2399,0.192
2402,0.6346666666666667
2403,0.44566666666666666
2404,0.08933333333333333
2414,0.258
2422,0.25633333333333336
2424,0.12766666666666668
2430,0.4673333333333333
2435,0.3566666666666667
2439,0.04066666666666666
2442,0.471
2445,0.315
2449,0.2826666666666667
2451,0.281
2461,0.6543333333333333
2464,0.276
2465,0.419
2472,0.12233333333333334
2476,0.4103333333333333
2482,0.18233333333333332
2487,0.18866666666666668
2498,0.20266666666666666
2501,0.023666666666666666
2504,0.41233333333333333
2511,0.3406666666666667
2518,0.06466666666666666
2521,0.21166666666666667
2530,0.118
2543,0.47433333333333333
2545,0.37666666666666665
2561,0.4266666666666667
2566,0.4613333333333333
2572,0.21766666666666667
2577,0.14833333333333334
2578,0.10266666666666667
2580,0.24933333333333332
2581,0.21
2582,0.11466666666666667
2584,0.034
2590,0.022
2598,0.018333333333333333
2602,0.192
2605,0.189
2616,0.21366666666666667
2618,0.17566666666666667
2619,0.242
2624,0.030333333333333334
2632,0.10066666666666667
2640,0.2723333333333333
2646,0.04066666666666666
2651,0.15133333333333332
2660,0.01633333333333333
2661,0.076
2668,0.041
2670,0.38166666666666665
2680,0.6106666666666667
2681,0.07833333333333334
2689,0.5246666666666666
2694,0.05
2695,0.7706666666666667
2696,0.545
2702,0.2673333333333333
2704,0.254
2708,0.059
2709,0.042333333333333334
2714,0.4226666666666667
2716,0.13266666666666665
2723,0.04633333333333333
2725,0.45266666666666666
2738,0.065
2750,0.3406666666666667
2756,0.324
2758,0.067
2766,0.3536666666666667
2767,0.4206666666666667
2771,0.29333333333333333
2775,0.21833333333333332
2776,0.117
2779,0.7696666666666667
2780,0.20466666666666666
2781,0.23566666666666666
2782,0.587
2783,0.16366666666666665
2796,0.419
2798,0.31133333333333335
2800,0.13933333333333334
2803,0.095
2806,0.014
2813,0.07933333333333334
2818,0.25633333333333336
2821,0.5543333333333333
2825,0.23766666666666666
2829,0.16466666666666666
2830,0.5723333333333334
2833,0.14433333333333334
2839,0.6216666666666667
2843,0.12133333333333333
2846,0.077
2847,0.09933333333333333
2848,0.14166666666666666
2856,0.6713333333333333
2863,0.20133333333333334
2867,0.2703333333333333
2869,0.17766666666666667
2873,0.005
2874,0.5026666666666667
2875,0.3863333333333333
2880,0.6396666666666667
2886,0.5513333333333333
2887,0.41233333333333333
2888,0.22766666666666666
2889,0.5373333333333333
2890,0.5596666666666666
2892,0.22566666666666665
2901,0.3933333333333333
2902,0.07833333333333334
2905,0.2776666666666667
2917,0.37033333333333335
2922,0.5606666666666666
2924,0.10766666666666666
2930,0.195
2931,0.06366666666666666
2946,0.167
2955,0.31633333333333336
2962,0.015333333333333332
2964,0.041666666666666664
2965,0.4673333333333333
2967,0.124
2970,0.09133333333333334
2973,0.5923333333333334
2974,0.26566666666666666
2976,0.7253333333333334
2977,0.262
2978,0.26966666666666667
2986,0.09033333333333333
2988,0.3636666666666667
2989,0.25066666666666665
2995,0.75
3005,0.673
3011,0.215
3013,0.052333333333333336
3019,0.5103333333333333
3021,0.108
3022,0.44666666666666666
3029,0.04066666666666666
3037,0.23366666666666666
3042,0.25533333333333336
3043,0.16733333333333333
3049,0.11433333333333333
3050,0.563
3053,0.26466666666666666
3058,0.40166666666666667
3062,0.277
3063,0.436
3065,0.10566666666666667
3080,0.042333333333333334
3088,0.22033333333333333
3093,0.5366666666666666
3096,0.37766666666666665
3101,0.255
3103,0.342
3107,0.2853333333333333
3109,0.067
3111,0.08433333333333333
3113,0.5883333333333334
3116,0.03166666666666667
3132,0.283
3141,0.135
3153,0.3586666666666667
3154,0.07366666666666667
3160,0.122
3167,0.06866666666666667
3170,0.329
3173,0.511
3174,0.39766666666666667
3177,0.153
3179,0.38666666666666666
3184,0.39466666666666667
3190,0.397
3193,0.09666666666666666
3199,0.319
3201,0.08133333333333333
3202,0.175
3203,0.6473333333333333
3206,0.615
3209,0.021666666666666667
3210,0.415
3217,0.227
3220,0.134
3228,0.2986666666666667
3232,0.013333333333333334
3239,0.26033333333333336
3243,0.251
3245,0.07566666666666666
3246,0.59
3251,0.019333333333333334
3253,0.39766666666666667
3257,0.04133333333333333
3260,0.037333333333333336
3261,0.272
3263,0.24766666666666667
3278,0.161
3281,0.349
3283,0.199
3290,0.05466666666666667
3297,0.543
3304,0.028666666666666667
3305,0.359
3307,0.09866666666666667
3308,0.22833333333333333
3313,0.2773333333333333
3314,0.21833333333333332
3317,0.24
3348,0.14766666666666667
3350,0.20733333333333334
3359,0.079
3367,0.023333333333333334
3376,0.191
3378,0.19533333333333333
3384,0.5956666666666667
3386,0.11766666666666667
3387,0.088
3388,0.31066666666666665
3390,0.05466666666666667
3391,0.25566666666666665
3396,0.47633333333333333
3398,0.042666666666666665
3404,0.011333333333333334
3406,0.050333333333333334
3407,0.101
3414,0.157
3419,0.2886666666666667
3423,0.6773333333333333
3427,0.171
3432,0.088
3434,0.08266666666666667
3438,0.031
3442,0.25033333333333335
3443,0.06433333333333334
3448,0.2836666666666667
3456,0.07766666666666666
3464,0.138
3470,0.6726666666666666
3475,0.37066666666666664
3477,0.3883333333333333
3490,0.13133333333333333
3493,0.26
3502,0.447
3508,0.19633333333333333
3516,0.15366666666666667
3517,0.415
3525,0.309
3532,0.6273333333333333
3535,0.31566666666666665
3536,0.474
3540,0.17933333333333334
3547,0.458
3550,0.49066666666666664
3557,0.658
3562,0.31
3563,0.08166666666666667
3564,0.3566666666666667
3570,0.16466666666666666
3573,0.47433333333333333
3577,0.49133333333333334
3579,0.559
3581,0.19266666666666668
3587,0.11366666666666667
3602,0.37033333333333335
3609,0.21433333333333332
3612,0.256
3621,0.39466666666666667
3642,0.36566666666666664
3647,0.383
3649,0.32033333333333336
3654,0.5463333333333333
3660,0.47433333333333333
3665,0.555
3669,0.221
3673,0.17433333333333334
3675,0.29633333333333334
3678,0.136
3680,0.4093333333333333
3686,0.5406666666666666
3693,0.23233333333333334
3710,0.6323333333333333
3713,0.037
3718,0.34
3725,0.093
3726,0.3303333333333333
3747,0.15633333333333332
3753,0.03133333333333333
3754,0.45066666666666666
3760,0.5983333333333334
3763,0.08833333333333333
3765,0.397
3769,0.24866666666666667
3771,0.3536666666666667
3784,0.06933333333333333
3787,0.19433333333333333
3794,0.181
3796,0.042333333333333334
3798,0.11133333333333334
3809,0.225
3812,0.403
3819,0.18466666666666667
3828,0.346
3831,0.278
3833,0.07633333333333334
3837,0.6063333333333333
3839,0.426
3843,0.44766666666666666
3846,0.13133333333333333
3854,0.06066666666666667
3861,0.019333333333333334
3864,0.346
3868,0.06066666666666667
3869,0.066
3870,0.17966666666666667
3883,0.154
3886,0.021666666666666667
3889,0.231
3894,0.289
3907,0.015666666666666666
3910,0.108
3913,0.08833333333333333
3914,0.45366666666666666
3921,0.4003333333333333
3923,0.04566666666666667
3929,0.5086666666666667
3931,0.4086666666666667
3932,0.348
3937,0.5233333333333333
3943,0.293
3956,0.4653333333333333
3957,0.45466666666666666
3961,0.5466666666666666
3971,0.15366666666666667
4004,0.15866666666666668
4005,0.047
4006,0.08533333333333333
4011,0.10266666666666667
4013,0.111
4014,0.12266666666666666
4016,0.25766666666666665
4017,0.035666666666666666
4020,0.06666666666666667
4022,0.15966666666666668
4026,0.38333333333333336
4032,0.109
4043,0.149
4045,0.20966666666666667
4048,0.13533333333333333
4051,0.27166666666666667
4052,0.3963333333333333
4056,0.073
4059,0.022
4069,0.056666666666666664
4074,0.41633333333333333
4076,0.208
4077,0.6093333333333333
4079,0.6976666666666667
4081,0.368
4088,0.22566666666666665
4105,0.11366666666666667
4125,0.033
4134,0.5426666666666666
4139,0.02
4146,0.07833333333333334
4149,0.19466666666666665
4151,0.6356666666666667
4155,0.11533333333333333
4157,0.136
4168,0.6013333333333334
4170,0.28
4174,0.13233333333333333
4179,0.338
4185,0.04933333333333333
4199,0.5513333333333333
4205,0.048
4208,0.029
4211,0.5333333333333333
4212,0.013333333333333334
4215,0.618
4217,0.24533333333333332
4219,0.7846666666666666
4226,0.5353333333333333
4227,0.385
4229,0.17366666666666666
4231,0.204
4233,0.014
4237,0.391
4243,0.42333333333333334
4248,0.104
4255,0.26666666666666666
4262,0.024333333333333332
4266,0.42833333333333334
4268,0.2786666666666667
4270,0.5516666666666666
4273,0.081
4276,0.07466666666666667
4277,0.12366666666666666
4279,0.238
4299,0.12033333333333333
4313,0.04133333333333333
4322,0.09233333333333334
4324,0.118
4328,0.4043333333333333
4331,0.3
4335,0.182
4337,0.445
4338,0.2663333333333333
4343,0.028666666666666667
4347,0.043333333333333335
4355,0.5763333333333334
4357,0.032
4359,0.07866666666666666
4362,0.319
4368,0.37166666666666665
4374,0.04733333333333333
4375,0.6603333333333333
4378,0.49333333333333335
4381,0.535
4387,0.18733333333333332
4400,0.042
4423,0.232
4424,0.04033333333333333
4428,0.467
4433,0.6186666666666667
4436,0.394
4437,0.3443333333333333
4439,0.38466666666666666
4449,0.27066666666666667
4456,0.045
4463,0.14566666666666667
4467,0.018
4468,0.06866666666666667
4469,0.10033333333333333
4472,0.08833333333333333
4473,0.06833333333333333
4476,0.7096666666666667
4500,0.015333333333333332
4509,0.24233333333333335
4513,0.6683333333333333
4521,0.16066666666666668
4527,0.5933333333333334
4530,0.37466666666666665
4532,0.482
4533,0.06766666666666667
4535,0.28
4536,0.4766666666666667
4542,0.3443333333333333
4551,0.7586666666666667
4554,0.04033333333333333
4555,0.6666666666666666
4564,0.14633333333333334
4572,0.5093333333333333
4573,0.113
4577,0.30133333333333334
4579,0.315
4583,0.045
4584,0.29933333333333334
4596,0.030333333333333334
4599,0.16133333333333333
4607,0.428
4609,0.3636666666666667
4610,0.064
4616,0.5056666666666667
4617,0.24966666666666668
4633,0.14666666666666667
4638,0.343
4641,0.144
4653,0.511
4655,0.42766666666666664
4659,0.5456666666666666
4669,0.03933333333333333
4678,0.065
4685,0.477
4686,0.22866666666666666
4691,0.2643333333333333
4695,0.16833333333333333
4698,0.32033333333333336
4700,0.363
4711,0.24833333333333332
4722,0.058333333333333334
4727,0.4826666666666667
4756,0.025333333333333333
4762,0.39066666666666666
4763,0.2803333333333333
4766,0.06066666666666667
4770,0.15833333333333333
4784,0.27066666666666667
4791,0.037333333333333336
4795,0.052333333333333336
4799,0.49233333333333335
4802,0.5983333333333334
4805,0.581
4814,0.4
4816,0.5713333333333334
4817,0.05566666666666667
4822,0.166
4827,0.43466666666666665
4833,0.142
4836,0.12733333333333333
4842,0.347
4844,0.09033333333333333
4845,0.3416666666666667
4849,0.17633333333333334
4850,0.2793333333333333
4860,0.038
4863,0.179
4871,0.26666666666666666
4878,0.4106666666666667
4881,0.501
4888,0.6123333333333333
4900,0.3273333333333333
4906,0.5836666666666667
4909,0.037333333333333336
4916,0.18866666666666668
4918,0.3466666666666667
4926,0.228
4928,0.19366666666666665
4941,0.499
4946,0.10466666666666667
4949,0.15433333333333332
4956,0.05
4966,0.04566666666666667
4969,0.42033333333333334
4973,0.051333333333333335
4978,0.4003333333333333
4982,0.38966666666666666
4985,0.02666666666666667
4991,0.14033333333333334
4998,0.055
5000,0.401
5004,0.36533333333333334
5005,0.662
5011,0.78
5016,0.529
5018,0.09966666666666667
5034,0.235
5038,0.19933333333333333
5042,0.23366666666666666
5046,0.054
5051,0.33166666666666667
5054,0.213
5057,0.453
5062,0.08333333333333333
5063,0.052
5065,0.067
5066,0.072
5076,0.12966666666666668
5089,0.18466666666666667
5092,0.5783333333333334
5093,0.571
5094,0.08366666666666667
5098,0.7183333333333334
5102,0.09
5112,0.173
5117,0.45
5127,0.672
5130,0.398
5131,0.622
5132,0.5866666666666667
5135,0.568
5136,0.017333333333333333
5147,0.398
5157,0.056666666666666664
5160,0.23066666666666666
5165,0.087
5166,0.364
5172,0.5906666666666667
5173,0.101
5179,0.522
5184,0.497
5187,0.346
5191,0.21166666666666667
5193,0.24533333333333332
5194,0.24866666666666667
5199,0.21666666666666667
5212,0.03
5213,0.42866666666666664
5224,0.163
5226,0.15833333333333333
5239,0.31733333333333336
5252,0.7113333333333334
5264,0.175
5266,0.027333333333333334
5271,0.03866666666666667
5273,0.05533333333333333
5276,0.49266666666666664
5278,0.07466666666666667
5281,0.4573333333333333
5283,0.5186666666666667
5291,0.164
5294,0.464
5296,0.3496666666666667
5297,0.7066666666666667
5313,0.023
5314,0.127
5321,0.32866666666666666
5325,0.030333333333333334
5326,0.16933333333333334
5328,0.039
5334,0.142
5338,0.4093333333333333
5344,0.13266666666666665
5348,0.38233333333333336
5352,0.141
5353,0.05433333333333333
5354,0.18366666666666667
5361,0.6956666666666667
5364,0.064
5365,0.166
5367,0.5223333333333333
5379,0.25233333333333335
5382,0.27666666666666667
5386,0.479
5395,0.06966666666666667
5410,0.24633333333333332
5411,0.30433333333333334
5416,0.532
5424,0.7363333333333333
5426,0.257
5428,0.26366666666666666
5430,0.312
5433,0.17866666666666667
5437,0.017333333333333333
5440,0.23966666666666667
5442,0.6753333333333333
5445,0.45
5449,0.195
5452,0.49466666666666664
5460,0.37666666666666665
5461,0.13633333333333333
5465,0.35633333333333334
5467,0.233
5471,0.18233333333333332
5474,0.6163333333333333
5475,0.025333333333333333
5480,0.087
5481,0.25466666666666665
5484,0.12633333333333333
5494,0.24233333333333335
5495,0.6353333333333333
5497,0.027666666666666666
5499,0.31233333333333335
5507,0.085
5510,0.056666666666666664
5515,0.20066666666666666
5516,0.196
5517,0.10466666666666667
5524,0.041
5530,0.15166666666666667
5534,0.44566666666666666
5543,0.3636666666666667
5545,0.5896666666666667
5558,0.22066666666666668
5562,0.13933333333333334
5573,0.692
5581,0.14933333333333335
5583,0.5046666666666667
5587,0.4766666666666667
5589,0.7076666666666667
5591,0.08066666666666666
5596,0.34933333333333333
5606,0.6263333333333333
5608,0.152
5611,0.298
5612,0.31733333333333336
5614,0.31633333333333336
5620,0.013666666666666667
5623,0.12433333333333334
5624,0.06
5626,0.252
5633,0.20566666666666666
5635,0.048
5640,0.4106666666666667
5643,0.078
5644,0.431
5653,0.435
5663,0.016
5664,0.581
5667,0.43866666666666665
5671,0.5303333333333333
5673,0.494
5676,0.137
5678,0.223
5698,0.18433333333333332
5700,0.11433333333333333
5705,0.27466666666666667
5706,0.626
5711,0.035666666666666666
5712,0.7706666666666667
5716,0.19533333333333333
5719,0.37533333333333335
5725,0.6653333333333333
5728,0.134
5734,0.2886666666666667
5735,0.113
5743,0.29733333333333334
5754,0.20966666666666667
5755,0.5153333333333333
5756,0.07133333333333333
5766,0.027
5770,0.5183333333333333
5774,0.348
5775,0.08
5776,0.14966666666666667
5778,0.019666666666666666
5786,0.4723333333333333
5787,0.35033333333333333
5791,0.2743333333333333
5794,0.324
5803,0.18166666666666667
5804,0.22666666666666666
5808,0.24
5810,0.057
5813,0.5573333333333333
5828,0.08733333333333333
5839,0.44566666666666666
5842,0.228
5843,0.07733333333333334
5844,0.295
5847,0.57
5851,0.07533333333333334
5854,0.108
5857,0.034333333333333334
5866,0.42033333333333334
5874,0.23066666666666666
5886,0.10666666666666667
5895,0.25333333333333335
5897,0.12633333333333333
5898,0.33066666666666666
5900,0.617
5902,0.312
5908,0.5563333333333333
5909,0.05266666666666667
5912,0.018
5913,0.08933333333333333
5917,0.269
5918,0.6133333333333333
5921,0.255
5931,0.342
5942,0.39966666666666667
5943,0.5596666666666666
5950,0.027666666666666666
5954,0.025666666666666667
5983,0.03333333333333333
5995,0.742
6002,0.259
6005,0.04066666666666666
6009,0.35533333333333333
6011,0.05566666666666667
6012,0.17
6019,0.16166666666666665
6021,0.2856666666666667
6029,0.632
6036,0.406
6037,0.014333333333333333
6038,0.027333333333333334
6043,0.037333333333333336
6045,0.22833333333333333
6047,0.5633333333333334
6048,0.029333333333333333
6061,0.44866666666666666
6063,0.29933333333333334
6064,0.06566666666666666
6068,0.488
6069,0.08133333333333333
6070,0.389
6071,0.378
6074,0.25033333333333335
6079,0.229
6082,0.043333333333333335
6088,0.6876666666666666
6094,0.143
6095,0.333
6098,0.366
6102,0.027
6105,0.348
6113,0.029
6116,0.30266666666666664
6120,0.22766666666666666
6121,0.189
6126,0.19466666666666665
6144,0.11066666666666666
6145,0.021666666666666667
6153,0.38566666666666666
6156,0.09466666666666666
6159,0.291
6162,0.29533333333333334
6184,0.4693333333333333
6188,0.253
6189,0.199
6191,0.438
6211,0.5533333333333333
6216,0.13666666666666666
6218,0.6626666666666666
6222,0.24833333333333332
6235,0.087
6245,0.20333333333333334
6248,0.45666666666666667
6253,0.35633333333333334
6256,0.03933333333333333
6257,0.35533333333333333
6259,0.42
6266,0.25666666666666665
6268,0.222
6275,0.3243333333333333
6280,0.6826666666666666
6283,0.45766666666666667
6288,0.018333333333333333
6289,0.05433333333333333
6301,0.07666666666666666
6308,0.154
6314,0.028333333333333332
6315,0.07333333333333333
6316,0.6676666666666666
6317,0.5833333333333334
6318,0.083
6323,0.554
6329,0.5733333333333334
6336,0.3596666666666667
6341,0.6586666666666666
6348,0.25
6349,0.037
6365,0.06366666666666666
6372,0.29533333333333334
6376,0.067
6378,0.052333333333333336
6379,0.67
6382,0.19066666666666668
6383,0.4593333333333333
6389,0.6663333333333333
6390,0.05333333333333334
6392,0.073
6394,0.467
6402,0.066
6404,0.19933333333333333
6405,0.032
6406,0.3636666666666667
6409,0.050666666666666665
6410,0.19433333333333333
6411,0.118
6421,0.09233333333333334
6428,0.37866666666666665
6429,0.2633333333333333
6432,0.17566666666666667
6436,0.0026666666666666666
6437,0.313
6438,0.2673333333333333
6445,0.16733333333333333
6447,0.505
6450,0.07366666666666667
6462,0.132
6467,0.689
6478,0.018333333333333333
6484,0.15966666666666668
6492,0.22233333333333333
6497,0.06566666666666666
6504,0.15466666666666667
6505,0.24333333333333335
6513,0.5026666666666667
6525,0.30366666666666664
6526,0.21433333333333332
6528,0.14433333333333334
6540,0.023666666666666666
6542,0.08533333333333333
6544,0.344
6548,0.06133333333333333
6552,0.06066666666666667
6558,0.010333333333333333
6567,0.043666666666666666
6569,0.5696666666666667
6572,0.062
6577,0.10133333333333333
6581,0.09866666666666667
6588,0.34933333333333333
6591,0.668
6594,0.31466666666666665
6600,0.42933333333333334
6602,0.16266666666666665
6604,0.21733333333333332
6605,0.06966666666666667
6614,0.24266666666666667
6616,0.25933333333333336
6621,0.3596666666666667
