INDEX,P_TARGET_FLAG
3065,0.065
3080,0.07466666666666667
3088,0.265
3093,0.49366666666666664
3096,0.338
3101,0.2763333333333333
3103,0.3016666666666667
3107,0.22966666666666666
3109,0.08033333333333334
3111,0.17466666666666666
3113,0.556
3116,0.023
3132,0.309
3141,0.08866666666666667
3153,0.248
3154,0.07666666666666666
3160,0.13366666666666666
3167,0.04466666666666667
3170,0.353
3173,0.5
3174,0.37366666666666665
3177,0.157
3179,0.29433333333333334
3184,0.37866666666666665
3190,0.377
3193,0.11
3199,0.3963333333333333
3201,0.09566666666666666
3202,0.184
3203,0.5356666666666666
3206,0.586
3209,0.014
3210,0.458
3217,0.22333333333333333
3220,0.115
3228,0.3333333333333333
3232,0.015666666666666666
3239,0.219
3243,0.271
3245,0.06433333333333334
3246,0.6023333333333334
3251,0.018333333333333333
3253,0.339
3257,0.033
3260,0.024333333333333332
3261,0.25333333333333335
3263,0.254
3278,0.145
3281,0.30033333333333334
3283,0.13233333333333333
3290,0.03333333333333333
3297,0.4633333333333333
3304,0.034333333333333334
3305,0.37133333333333335
3307,0.09166666666666666
3308,0.2733333333333333
3313,0.285
3314,0.21833333333333332
3317,0.21133333333333335
3348,0.152
3350,0.2776666666666667
3359,0.13166666666666665
3367,0.027666666666666666
3376,0.17566666666666667
3378,0.24666666666666667
3384,0.584
3386,0.115
3387,0.07433333333333333
3388,0.327
3390,0.037333333333333336
3391,0.39466666666666667
3396,0.43033333333333335
3398,0.02666666666666667
3404,0.013666666666666667
3406,0.022
3407,0.07133333333333333
3414,0.10466666666666667
3419,0.20566666666666666
3423,0.7006666666666667
3427,0.21466666666666667
3432,0.06233333333333333
3434,0.10033333333333333
3438,0.023
3442,0.19133333333333333
3443,0.041666666666666664
3448,0.14466666666666667
3456,0.117
3464,0.11633333333333333
3470,0.6606666666666666
3475,0.4036666666666667
3477,0.3233333333333333
3490,0.13466666666666666
3493,0.24166666666666667
3502,0.4826666666666667
3508,0.18233333333333332
3516,0.16066666666666668
3517,0.37333333333333335
3525,0.217
3532,0.5963333333333334
3535,0.385
3536,0.43
3540,0.207
3547,0.439
3550,0.4593333333333333
3557,0.719
3562,0.269
3563,0.09033333333333333
3564,0.32466666666666666
3570,0.156
3573,0.4846666666666667
3577,0.467
3579,0.5746666666666667
3581,0.143
3587,0.078
3602,0.39766666666666667
3609,0.17666666666666667
3612,0.20633333333333334
3621,0.3436666666666667
3642,0.24266666666666667
3647,0.4116666666666667
3649,0.3546666666666667
3654,0.4673333333333333
3660,0.5476666666666666
3665,0.5633333333333334
3669,0.17766666666666667
3673,0.14733333333333334
3675,0.24666666666666667
3678,0.125
3680,0.41233333333333333
3686,0.5586666666666666
3693,0.191
3710,0.6576666666666666
3713,0.029666666666666668
3718,0.3403333333333333
3725,0.072
3726,0.347
3747,0.19766666666666666
3753,0.024
3754,0.48533333333333334
3760,0.6343333333333333
3763,0.06666666666666667
3765,0.41333333333333333
3769,0.253
3771,0.38266666666666665
3784,0.08933333333333333
3787,0.21666666666666667
3794,0.15166666666666667
3796,0.036333333333333336
3798,0.11866666666666667
3809,0.251
3812,0.37533333333333335
3819,0.19933333333333333
3828,0.446
3831,0.24933333333333332
3833,0.072
3837,0.6286666666666667
3839,0.43866666666666665
3843,0.463
3846,0.279
3854,0.06866666666666667
3861,0.042666666666666665
3864,0.3586666666666667
3868,0.05466666666666667
3869,0.06133333333333333
3870,0.18466666666666667
3883,0.14466666666666667
3886,0.02033333333333333
3889,0.253
3894,0.264
3907,0.025333333333333333
3910,0.135
3913,0.103
3914,0.4186666666666667
3921,0.39466666666666667
3923,0.06533333333333333
3929,0.482
3931,0.4266666666666667
3932,0.31166666666666665
3937,0.5073333333333333
3943,0.287
3956,0.448
3957,0.5366666666666666
3961,0.6283333333333333
3971,0.27566666666666667
4004,0.241
4005,0.03833333333333333
4006,0.05
4011,0.10966666666666666
4013,0.14833333333333334
4014,0.11433333333333333
4016,0.25633333333333336
4017,0.034666666666666665
4020,0.059333333333333335
4022,0.104
4026,0.30733333333333335
4032,0.15033333333333335
4043,0.19633333333333333
4045,0.19033333333333333
4048,0.129
4051,0.31966666666666665
4052,0.37766666666666665
4056,0.063
4059,0.013666666666666667
4069,0.04666666666666667
4074,0.4523333333333333
4076,0.29333333333333333
4077,0.541
4079,0.7613333333333333
4081,0.43566666666666665
4088,0.15733333333333333
4105,0.162
4125,0.043666666666666666
4134,0.5026666666666667
4139,0.03333333333333333
4146,0.050333333333333334
4149,0.229
4151,0.6106666666666667
4155,0.10533333333333333
4157,0.101
4168,0.532
4170,0.29433333333333334
4174,0.14733333333333334
4179,0.32066666666666666
4185,0.042666666666666665
4199,0.534
4205,0.045
4208,0.029
4211,0.5276666666666666
4212,0.015
4215,0.5913333333333334
4217,0.188
4219,0.7553333333333333
4226,0.5463333333333333
4227,0.39966666666666667
4229,0.13066666666666665
4231,0.238
4233,0.014
4237,0.383
4243,0.3863333333333333
4248,0.11
4255,0.19033333333333333
4262,0.019
4266,0.4226666666666667
4268,0.4126666666666667
4270,0.5246666666666666
4273,0.08533333333333333
4276,0.07633333333333334
4277,0.11266666666666666
4279,0.22833333333333333
4299,0.11366666666666667
4313,0.050666666666666665
4322,0.10833333333333334
4324,0.09
4328,0.37933333333333336
4331,0.329
4335,0.22166666666666668
4337,0.503
4338,0.25266666666666665
4343,0.024333333333333332
4347,0.050333333333333334
4355,0.6276666666666667
4357,0.022333333333333334
4359,0.060333333333333336
4362,0.29
4368,0.37066666666666664
4374,0.04633333333333333
4375,0.36666666666666664
4378,0.471
4381,0.565
4387,0.19333333333333333
4400,0.032
4423,0.20966666666666667
4424,0.02666666666666667
4428,0.5663333333333334
4433,0.6173333333333333
4436,0.36833333333333335
4437,0.2956666666666667
4439,0.3433333333333333
4449,0.2763333333333333
4456,0.043666666666666666
4463,0.19
4467,0.019
4468,0.05566666666666667
4469,0.058666666666666666
4472,0.12666666666666668
4473,0.051333333333333335
4476,0.7276666666666667
4500,0.02
4509,0.30566666666666664
4513,0.6806666666666666
4521,0.132
4527,0.6013333333333334
4530,0.329
4532,0.5366666666666666
4533,0.101
4535,0.272
4536,0.47333333333333333
4542,0.467
4551,0.7176666666666667
4554,0.078
4555,0.5736666666666667
4564,0.162
4572,0.5676666666666667
4573,0.13133333333333333
4577,0.32033333333333336
4579,0.2896666666666667
4583,0.030333333333333334
4584,0.338
4596,0.027666666666666666
4599,0.21066666666666667
4607,0.4166666666666667
4609,0.32566666666666666
4610,0.049
4616,0.501
4617,0.20666666666666667
4633,0.191
4638,0.38866666666666666
4641,0.094
4653,0.5243333333333333
4655,0.3586666666666667
4659,0.5433333333333333
4669,0.028666666666666667
4678,0.049666666666666665
4685,0.5056666666666667
4686,0.23466666666666666
4691,0.279
4695,0.12566666666666668
4698,0.2956666666666667
4700,0.41333333333333333
4711,0.217
4722,0.036333333333333336
4727,0.5086666666666667
4756,0.026333333333333334
4762,0.37933333333333336
4763,0.31433333333333335
4766,0.092
4770,0.146
4784,0.25166666666666665
4791,0.026
4795,0.043
4799,0.524
4802,0.6346666666666667
4805,0.51
4814,0.465
4816,0.6456666666666667
4817,0.05633333333333333
4822,0.174
4827,0.4003333333333333
4833,0.16433333333333333
4836,0.10133333333333333
4842,0.318
4844,0.11566666666666667
4845,0.36233333333333334
4849,0.15633333333333332
4850,0.255
4860,0.023
4863,0.23166666666666666
4871,0.2906666666666667
4878,0.478
4881,0.439
4888,0.593
4900,0.3556666666666667
4906,0.5466666666666666
4909,0.07166666666666667
4916,0.14966666666666667
4918,0.344
4926,0.245
4928,0.19666666666666666
4941,0.472
4946,0.096
4949,0.09633333333333334
4956,0.08433333333333333
4966,0.06466666666666666
4969,0.5063333333333333
4973,0.03666666666666667
4978,0.4706666666666667
4982,0.358
4985,0.019333333333333334
4991,0.10333333333333333
4998,0.031
5000,0.397
5004,0.36833333333333335
5005,0.671
5011,0.754
5016,0.516
5018,0.09166666666666666
5034,0.2813333333333333
5038,0.13966666666666666
5042,0.22733333333333333
5046,0.030666666666666665
5051,0.27566666666666667
5054,0.182
5057,0.4103333333333333
5062,0.05266666666666667
5063,0.038
5065,0.06066666666666667
5066,0.068
5076,0.195
5089,0.21366666666666667
5092,0.493
5093,0.5316666666666666
5094,0.07866666666666666
5098,0.7453333333333333
5102,0.08533333333333333
5112,0.17833333333333334
5117,0.4176666666666667
5127,0.6516666666666666
5130,0.36466666666666664
5131,0.5623333333333334
5132,0.502
5135,0.5753333333333334
5136,0.043
5147,0.391
5157,0.025666666666666667
5160,0.23233333333333334
5165,0.08966666666666667
5166,0.3416666666666667
5172,0.5863333333333334
5173,0.17033333333333334
5179,0.5453333333333333
5184,0.5106666666666667
5187,0.37666666666666665
5191,0.161
5193,0.205
5194,0.229
5199,0.23966666666666667
5212,0.014333333333333333
5213,0.333
5224,0.10633333333333334
5226,0.21366666666666667
5239,0.326
5252,0.643
5264,0.219
5266,0.013
5271,0.050333333333333334
5273,0.037333333333333336
5276,0.464
5278,0.105
5281,0.5156666666666667
5283,0.513
5291,0.19833333333333333
5294,0.382
5296,0.36466666666666664
5297,0.6593333333333333
5313,0.009666666666666667
5314,0.14166666666666666
5321,0.289
5325,0.036333333333333336
5326,0.18966666666666668
5328,0.03966666666666667
5334,0.14266666666666666
5338,0.42033333333333334
5344,0.10866666666666666
5348,0.382
5352,0.19733333333333333
5353,0.04933333333333333
5354,0.25666666666666665
5361,0.682
5364,0.06666666666666667
5365,0.15866666666666668
5367,0.5023333333333333
5379,0.231
5382,0.299
5386,0.375
5395,0.05566666666666667
5410,0.21566666666666667
5411,0.332
5416,0.48966666666666664
5424,0.7236666666666667
5426,0.2776666666666667
5428,0.245
5430,0.2996666666666667
5433,0.17533333333333334
5437,0.015333333333333332
5440,0.26066666666666666
5442,0.7233333333333334
5445,0.4736666666666667
5449,0.18833333333333332
5452,0.5226666666666666
5460,0.36533333333333334
5461,0.12566666666666668
5465,0.30266666666666664
5467,0.229
5471,0.238
5474,0.6003333333333334
5475,0.023
5480,0.097
5481,0.24633333333333332
5484,0.192
5494,0.26466666666666666
5495,0.606
5497,0.021666666666666667
5499,0.3596666666666667
5507,0.066
5510,0.04466666666666667
5515,0.145
5516,0.185
5517,0.13366666666666666
5524,0.025666666666666667
5530,0.08633333333333333
5534,0.458
5543,0.346
5545,0.595
5558,0.21866666666666668
5562,0.14133333333333334
5573,0.7143333333333334
5581,0.11033333333333334
5583,0.503
5587,0.501
5589,0.714
5591,0.08133333333333333
5596,0.4
5606,0.6473333333333333
5608,0.24666666666666667
5611,0.2946666666666667
5612,0.38666666666666666
5614,0.27166666666666667
5620,0.017666666666666667
5623,0.12733333333333333
5624,0.07266666666666667
5626,0.23933333333333334
5633,0.18033333333333335
5635,0.048666666666666664
5640,0.37866666666666665
5643,0.07
5644,0.399
5653,0.463
5663,0.019
5664,0.6033333333333334
5667,0.44666666666666666
5671,0.5193333333333333
5673,0.5196666666666667
5676,0.16333333333333333
5678,0.162
5698,0.211
5700,0.08233333333333333
5705,0.30033333333333334
5706,0.7153333333333334
5711,0.04533333333333334
5712,0.7283333333333334
5716,0.20466666666666666
5719,0.392
5725,0.671
5728,0.13933333333333334
5734,0.18766666666666668
5735,0.09433333333333334
5743,0.276
5754,0.17566666666666667
5755,0.588
5756,0.08666666666666667
5766,0.028666666666666667
5770,0.525
5774,0.2753333333333333
5775,0.08
5776,0.11133333333333334
5778,0.013666666666666667
5786,0.5133333333333333
5787,0.2886666666666667
5791,0.2763333333333333
5794,0.269
5803,0.24466666666666667
5804,0.25366666666666665
5808,0.157
5810,0.048666666666666664
5813,0.6923333333333334
5828,0.05533333333333333
5839,0.4716666666666667
5842,0.276
5843,0.078
5844,0.318
5847,0.5643333333333334
5851,0.08133333333333333
5854,0.083
5857,0.032
5866,0.4663333333333333
5874,0.288
5886,0.10366666666666667
5895,0.225
5897,0.10933333333333334
5898,0.3313333333333333
5900,0.5946666666666667
5902,0.3546666666666667
5908,0.49933333333333335
5909,0.059
5912,0.016
5913,0.07166666666666667
5917,0.22133333333333333
5918,0.639
5921,0.231
5931,0.41333333333333333
5942,0.40066666666666667
5943,0.4653333333333333
5950,0.014666666666666666
5954,0.019333333333333334
5983,0.014333333333333333
5995,0.7013333333333334
6002,0.26266666666666666
6005,0.03233333333333333
6009,0.35533333333333333
6011,0.04466666666666667
6012,0.126
6019,0.17566666666666667
6021,0.22
6029,0.692
6036,0.352
6037,0.010666666666666666
6038,0.019333333333333334
6043,0.028
6045,0.247
6047,0.49166666666666664
6048,0.025333333333333333
6061,0.35433333333333333
6063,0.25433333333333336
6064,0.060333333333333336
6068,0.5156666666666667
6069,0.06066666666666667
6070,0.435
6071,0.291
6074,0.25566666666666665
6079,0.22
6082,0.043
6088,0.6493333333333333
6094,0.16566666666666666
6095,0.44333333333333336
6098,0.3863333333333333
6102,0.019333333333333334
6105,0.3436666666666667
6113,0.036333333333333336
6116,0.37933333333333336
6120,0.188
6121,0.187
6126,0.168
6144,0.12266666666666666
6145,0.02266666666666667
6153,0.31966666666666665
6156,0.08433333333333333
6159,0.298
6162,0.3333333333333333
6184,0.5203333333333333
6188,0.209
6189,0.20766666666666667
6191,0.38433333333333336
6211,0.5513333333333333
6216,0.12266666666666666
6218,0.635
6222,0.2846666666666667
6235,0.17133333333333334
6245,0.13433333333333333
6248,0.504
6253,0.3333333333333333
6256,0.023666666666666666
6257,0.318
6259,0.403
6266,0.25933333333333336
6268,0.24433333333333335
6275,0.29
6280,0.6873333333333334
6283,0.33766666666666667
6288,0.011
6289,0.06133333333333333
6301,0.04733333333333333
6308,0.14533333333333334
6314,0.02
6315,0.12
6316,0.576
6317,0.663
6318,0.06533333333333333
6323,0.5446666666666666
6329,0.516
6336,0.193
6341,0.6916666666666667
6348,0.18533333333333332
6349,0.041
6365,0.03933333333333333
6372,0.2966666666666667
6376,0.043333333333333335
6378,0.074
6379,0.7026666666666667
6382,0.23866666666666667
6383,0.447
6389,0.7393333333333333
6390,0.059666666666666666
6392,0.057666666666666665
6394,0.491
6402,0.12166666666666667
6404,0.21166666666666667
6405,0.03133333333333333
6406,0.38133333333333336
6409,0.06466666666666666
6410,0.209
6411,0.112
6421,0.14333333333333334
6428,0.42966666666666664
6429,0.248
6432,0.189
6436,0.008
6437,0.306
6438,0.26666666666666666
6445,0.188
6447,0.483
6450,0.051
6462,0.12133333333333333
6467,0.723
6478,0.017
6484,0.145
6492,0.244
6497,0.08933333333333333
6504,0.3596666666666667
6505,0.26866666666666666
6513,0.5853333333333334
6525,0.31766666666666665
6526,0.19566666666666666
6528,0.15266666666666667
6540,0.02266666666666667
6542,0.058666666666666666
6544,0.38166666666666665
6548,0.057666666666666665
6552,0.08666666666666667
6558,0.014333333333333333
6567,0.044
6569,0.5563333333333333
6572,0.043333333333333335
6577,0.07766666666666666
6581,0.11866666666666667
6588,0.25066666666666665
6591,0.6666666666666666
6594,0.2916666666666667
6600,0.405
6602,0.14333333333333334
6604,0.24733333333333332
6605,0.048666666666666664
